"","contenidos","fechas","titulos","url"
"932","MÉXICO. Tras el video hecho por el Estado Islámico en el que amenazan a México, el único país latino que integra la coalición estadounidense que los bombardea en Siria e Irak, las redes sociales no han dejado de burlarse de los islamistas. Bajo el hashtag #ISISenMéxico, los mexicanos han publicado memes e imágenes ridiculizando las amenazas del grupo terrorista y han convertido el vídeo en viral,  demostrando la poca preocupación que tienen por un posible atentado de su parte. Como suele suceder en las redes, la burla suele llegar a otro nivel cuando el humor se pone cada vez más negro y cruel, señala América TV, tras analizar el audiovisual. Es el caso de un vídeo publicado en Twitter en el que se simula uno de los crueles asesinados cometidos por el EI mientras los verdugos hablan ‘árabe’ (o algo parecido). La primera víctima de #IsisEnMexico, aquí el vídeo. Uno de los hombres tiene una burka en la cabeza y hasta unos explosivos en el cinturón, mientras que el otro está semidesnudo y muestra una prominente panza con orgullo. La víctima, por su parte, tampoco tiene polo. Antes de cometer el nefasto crimen, los hombres comienzan a bailar una danza típica de México y la acompañan con divertidos movimientos.",2015-12-01 01:33:00,"Vídeo en el que mexicanos se burlan de las amenazas del EI se vuelve viral","http://www.diariolibre.com/revista/tv-y-radio/video-en-el-que-mexicanos-se-burlan-de-las-amenazas-del-ei-se-vuelve-viral-ND2014618"
"933","SANTO DOMINGO. La suspendida jueza de la Cuarta Sala de la Cámara Penal del Juzgado de Primera Instancia del Distrito Nacional, Awilda Reyes Beltré, proclamó este viernes su inocencia de las acusaciones formuladas en su contra, del alegado recibimiento de sobornos para adoptar decisiones a favor de imputados en crímenes graves. La magistrada fue escueta al salir del despacho del procurador general de la República, Francisco Domínguez Brito, junto a su abogado de la defensa, Tomás Castro. “Soy inocente y en su momento se demostrará mi inocencia”, subrayó la jueza. Reyes Beltré acudió poco después de las 10:00 a.m. al despacho de Domínguez Brito con fines de interrogatorio. La magistrada fue citada por la Procuraduría Especializada de Persecución de la Corrupción Administrativa (PEPCA) para el interrogatorio. Su abogado Tomás Castro explicó que la magistrada está suspendida y espera por un juicio disciplinario del Consejo del Poder Judicial el cual, dijo, ha prohibido a los jueces dar declaraciones con respecto a sus casos. “Entonces, ella no quiere romper esa orden del Consejo del Poder Judicial, es por eso que no habla, no es por ninguna (otra) razón”, significó.",2015-11-28 12:00:00,"NULL","http://www.diariolibre.com/noticias/justicia/la-jueza-awilda-reyes-beltre-proclama-su-inocencia-ante-acusaciones-MD2005439"
"934","LA HABANA. Unos 300 cubanos se congregaron hoy ante la embajada de Ecuador en La Habana para expresar su descontento y quejas por la decisión del país andino de solicitar visado a partir del 1 de diciembre a los ciudadanos de la isla que viajen como turistas a esa nación. Desde primera hora de la mañana de este viernes, numerosos ciudadanos fueron llegando a las inmediaciones de la sede diplomática, rodeada de un cordón policial, para exigir explicaciones y respuestas sobre la nueva medida, adoptada por el Gobierno de Quito en medio de la crisis migratoria de los más de 3.000 cubanos varados en la frontera entre Costa Rica y Nicaragua. La principal inquietud de los cubanos que acudieron en la embajada era saber si la solicitud de visado se aplicará también a quienes han comprado sus pasajes antes de conocerse la nueva medida. Hasta ahora, los cubanos estaban exentos de visado para viajar al país andino. “Sabemos que la mayoría de los que están en Costa Rica salieron de Ecuador, porque es la vía más fácil, no exigían visas, pero no todos queremos llegar a EE.UU., y por esta medida voy a perder mi pasaje”, dijo a Efe Graciela, una habanera con billete de avión a Ecuador para el 1 de diciembre y que teme que se esfumen los ahorros “de años” que ha invertido en comprar ese boleto. “En la embajada nos dicen que tenemos que hacer los trámites (del visado) por internet y eso se nos hará muy difícil aquí, alguien tiene que responsabilizarse con el dinero que vamos a perder porque las aerolíneas no dicen que no nos devolverán los miles que hemos gastado”, advirtió por su parte Susana, otra de las cubanas que acudió hoy a la embajada. Ante la multitud que se congregó en la embajada, la cónsul ecuatoriana en Cuba, Soraya Encalada, salió a la calle junto a otros diplomáticos para explicar que la posición de su Gobierno no es “obstruir” los viajes, sino “prevenir el tráfico de personas”. Embajada: “Es una situación coyuntural” Sobre la nueva medida de solicitar visa a los cubanos, afirmó que es una “situación coyuntural” para la cual han implementado una “estrategia especial por tratarse de Cuba”, que requiere que todo el interesado ingrese sus datos en el sitio web de la embajada en un procedimiento “simplificado” para acelerar los trámites. “Tenemos un compromiso humano y es el de impedir el tráfico de personas. Ustedes son muy importantes para nosotros”, insistió Encalada al dirigirse a los ciudadanos concentrados en el lugar. “Esto es un abuso, ya no quiero ir a ningún lado, yo lo que quiero es que me devuelvan mi dinero, porque veo que lo voy a perder por una mala decisión de Ecuador”, lamentó Fernando Corona, quien señaló que debieron anunciar este cambio con “al menos un mes de antelación”. “No lo veo como una protección, no todos queremos irnos para EE.UU., ¿y mis derechos?”, se preguntaba Lianet, que aseguró que el propósito de la mayoría de los que viajan es “salir a conocer y comprar cosas que no se encuentran en Cuba”. El canciller ecuatoriano en funciones, Xavier Lazo, anunció ayer que su país solicitará visado a los cubanos que quieran ingresar como turistas, por un máximo de 90 días, una medida que entrará en vigor el próximo 1 de diciembre. Ecuador ha señalado que su decisión es producto de la reunión del Sistema de Integración de Centroamérica (SICA) que tuvo lugar el pasado martes en San Salvador, en la que también participaron Cuba, Ecuador, México y Colombia. Más de 3.000 cubanos se encuentran varados actualmente en Costa Rica ante la negativa de Nicaragua a dejarlos transitar por su territorio en su camino hacia Estados Unidos. Se presume que los cubanos salieron vía aérea desde la isla caribeña hacia Ecuador, desde donde se trasladaron “irregularmente” hasta Costa Rica, que emitió una visa temporal para permitirles cruzar el país y llegar a Nicaragua.",2015-11-27 03:19:00,"NULL","http://www.diariolibre.com/mundo/latinoamerica/cientos-de-cubanos-protestan-en-embajada-de-ecuador-por-anuncio-sobre-visados-EG2008372"
"935","MONTECRISTI. Con una inversión superior a los RD$200 millones, el presidente Danilo Medina inauguró un hospital en este municipio, una obra que era esperada por casi dos décadas. El centro asistencial, cuya construcción se inició en el año 1996,  mejorará de manera significativa los servicios de salud que reciben los municipes, de acuerdo a la doctora Altagracia Guzmán Marcelino, ministra de Salud Pública. “Más del 85 por ciento de las dolencias que ocurren en el ser humano este centro está en la capacidad de resolverlas”, resaltó Guzmán Marcelino. Indicó que el hospital dispone de una estación de enfermería, área de neonatología, perinatología, internamiento de ginecología y obstetricia, sala de preparto y área de emergencia. Cuenta además con áreas de consultas de medicina familiar y externa, farmacia interna, morgue, oficina de estadísticas, área de vacunación, imágenes diagnósticas, módulos odontológicos, así como lavandería, cocina y comedor. En otro orden, resaltó que el Gobierno de Danilo Medina ha invertido cerca de mil millones de pesos en anexos en los hospitales de las cuatro provincias de la Línea Noroeste. En ese sentido, anunció la terminación para los próximos días del hospital de Manzanillo, también ubicado en esta provincia. En el acto inaugural además hablaron Ángel Pagán, director de la Oficina de Ingenieros Supervisores de Obras del Estado (OISOE), y el pastor evangélico Ramón Rubén, quien dio las gracias en nombre de los municipes. Mientras que el padre Jason Burdiel tuvo a su cargo la bendición de la obra. Además de los funcionarios del Gobierno, en la mesa acompañaron al presidente Medina los bachateros Anthony Santos y Raulin Rodríguez, así como el pelotero de Grandes Ligas Nelson Cruz. Piden más obras En representación de las organizaciones comunitarias y de las juntas de vecinos de Las Matas de Santa Cruz, el padre Jason Burdiel le entregó un documento  al presidente Danilo Medina en el que les solicitan la terminación del canal mayor de la presa de Majacua y la reparación de las calles y caminos vecinales de este municipio. Asimismo, Ramón Rubén solicitó al mandatario que el personal médico contratado en el centro de salud sea de la comunidad.",2015-11-27 06:51:00,"Presidente Medina entrega hospital en Las Matas de Santa Cruz","http://www.diariolibre.com/noticias/salud/presidente-medina-entrega-hospital-en-las-matas-de-santa-cruz-EY2010710"
"936","PARÍS, FRANCIA.  A partir del lunes, 195 países disponen de menos de dos semanas para alcanzar en París un acuerdo mundial capaz de frenar el calentamiento del planeta. Las líneas rojas de los países clave en las negociaciones. - China: es el primer emisor mundial de gases de efecto invernadero y está expuesto a riesgos climáticos (inundaciones sobre todo) y a enormes fenómenos de contaminación del aire causadas por sus generadoras eléctricas a carbón. Pekín se ha convertido en uno de los motores de la búsqueda de un acuerdo. China aceptó incluso la idea de hacer un balance de acciones por país antes de 2020, fecha de entrada en vigor de un futuro acuerdo. Se opone a una revisión necesariamente al alza de los compromisos de reducción de las emisiones por país. Pekín es renuente a dejarse imponer su participación a la ayuda financiera a los países vulnerables en el marco de la ONU, a pesar de que se comprometió unilateralmente a donar 3.000 millones de dólares por año a los países del sur en proyectos climáticos. - Estados Unidos: el presidente Barack Obama encabezó una postura voluntarista sobre el clima (plan de reducción de las emisiones de centrales eléctricas a carbón, oposición al proyecto de oleoducto gigante entre Canadá y Estados Unidos). Estados Unidos de momento no ha concretado su promesa de dones al Fondo verde para el clima. Con un Congreso de mayoría republicana, Obama evita comprometerse con objetivos cifrados a ser ratificados en el Capitolio. Lo que le queda es un margen muy estrecho para disposiciones de principio que tengan un carácter vinculante pero sin necesitar el aval del Congreso. Washington también se opone frontalmente a la instauración de un régimen de compensación financiera (”pérdidas y daños”) para los países fuertemente afectados por catástrofes, reclamado por algunos de los más vulnerables. - India: Cuarto emisor de gases de efecto invernadero, segundo país más poblado, India todavía debe construir numerosas infraestructuras y dar acceso a electricidad a 300 millones de personas. Se niega a comprometerse a una fecha para el pico de sus emisiones y reclama una ayuda tecnológica y financiera para poder optar por energías verdes en sustitución del carbón. Aunque esté muy expuesta a los riesgos climáticos (fundición de glaciares, alteración de monzones, inundaciones) y tan afectada como China por la contaminación en las grandes ciudades, India no quiere verse obligada a rever rápidamente al alza sus compromisos y se opone a la mención de un objetivo a largo plazo de “descarbonización de la economía” que implique su abandono progresivo de las energías fósiles. Considera que los países ricos deben asumir buena parte del esfuerzo. - Arabia saudita: Riad, miembro del G20 y primer exportador de petróleo, al igual que los demás países petroleros quiere evitar poner en peligro a su economía. Rechazan la “descarbonización” de la economía mundial que daría una señal clara a empresas e inversionistas y reclaman transferencia de tecnologías. Arabia Saudita tampoco quiere una revisión rápida de los objetivos de los países que acelerarían una dinámica en contra de sus intereses. Todo dependerá de la capacidad de Riad para sumar a otros países petroleros a su oposición. - América Latina: Brasil y México son los principales emisores de gases de efecto invernadero en una región rica en biodiversidad, vulnerable al cambio climático y que sólo representa el 9% de emisiones globales. Llega con posturas variadas a la COP21, desde la promesa de Costa Rica de alcanzar la neutralidad de carbono en 2021 a las reticencias de Venezuela, país petrolero que no presentó compromiso nacional y encabeza la Alianza bolivariana ALBA que reclama una “justicia climática”. Brasil llega con el ambiciosa promesa de reducir sus emisiones un 37% para 2025. Colombia y México presentaron compromisos que están dispuestos a mejorar si reciben ayuda para proyectos climáticos. - Países más vulnerables: las naciones más pobres (sobre todo de África y Asia) y los Estados insulares están a la vez muy expuestos a la desregulación climática y tienen pocos medios para adaptarse a ella (traslado de viviendas, infraestructuras, sistemas de alerta meteorológica, etc). Esperan garantías de acceso a financiamiento cada vez más importantes para adaptarse y desarrollar energías limpias. Una ayuda insuficiente podría conducirlos a bloquear los debates. Algunos esperan además avances en materia de “pérdidas y daños”, pero los países desarrollados en su conjunto son reticentes en esa materia.",2015-11-27 02:47:00,"Las líneas rojas de las negociaciones del clima","http://www.diariolibre.com/noticias/medio-ambiente/las-lineas-rojas-de-las-negociaciones-del-clima-EF2007565"
"937","SANTO DOMINGO. Las largas filas para entrar a algunos centros comerciales se extendieron en la medida en que avanzaba la mañana de este Viernes Negro para entrar a algunos centros comerciales y para pagar los artículos escogidos en medio de un gran tumulto, en muchos casos creado por los que todavía no seleccionaban las mercancías y se tomaban su tiempo para ver las ofertas. Las ventas en la Sirena Churchill se iniciaron desde las 7:00 a.m. con gran afluencia de clientes que estaban en la puerta a la espera de la apertura. Según Minerva Reyes, subgerente de la tienda, el volumen del “Yellow Friday”, como el establecimiento ha denominado a sus ofertas de este viernes, ya superan la mayor venta del año, que solía producirse en la víspera de Navidad, el 23 de diciembre. Distribuidora Corripio, de la avenida Kennedy, también, antes de abrir sus puertas a las 7:00 de la mañana de hoy, ya tenía una gran cantidad de gente en sus entradas, formando filas y que, ya dentro del centro, se decidían principalmente por los televisores, acondicionadores de aire, abanicos y reproductores de música. Distribuidora Corripio informó que el establecimiento estará abierto hasta la medianoche de este viernes. Las ofertas por el Black Friday no se limitan a electrodomésticos y otros efectos para el hogar, sino que se ha extendido a ropa y belleza, sobre todo pelo postizo. Imágenes de un vídeo muestran a una multitud de mujeres que acudieron a comprar las “melenas”. A propósito de la guerra de ofertas, la directora de Pro Consumidor, Altagracia Paulino, advirtió a los establecimientos comerciales y empresas de servicios que han estado promocionando ventas especiales con motivo del Viernes Negro, abstenerse de utilizar el enunciado “hasta agotar existencia” en sus promociones publicitarias de ventas de un producto, bien o servicio. Dijo que en la “fiesta de las rebajas”, los establecimientos que incurran en esa práctica podrían ser multados, como lo dispone la resolución 016/2014.",2015-11-27 01:05:00,"Clientes abarrotan tiendas para aprovechar ofertas del Viernes Negro","http://www.diariolibre.com/economia/clientes-abarrotan-tiendas-para-aprovechar-ofertas-del-viernes-negro-XE2006154"
"938","HIGUEY. Once muertos y 53 heridos, algunos con pronóstico médico reservado es el balance hasta el cierre de esta edición del accidente entre dos autobuses de transporte de personal ocurrido este jueves en la carretera que une la comunidad de La Otra Banda, con el distrito municipal de Verón-Punta Cana, en la provincia La Altagracia. La colisión ocurrida en una zona conocida como La Recta de Leonel fue entre un autobús de la compañía Altours, cargado de personal de la discoteca Coco Bongo, que transitaba en dirección  Punta Cana-Higüey, y otro autobús de la empresa La Monumental,  que iba con trabajadores de del hotel Palma Real en dirección opuesta. Manolo Ramírez (Pupilo) presidente de Altour informó que el choque ocurrió, porque al autobús de  La Monumental se le explotó un neumático, lo que habría provocado que el conductor perdiera el control y se estrellara de frente con el otro vehículo. Sobrevivientes del hecho corroboraron esa versión. Una multitud de personas trataba por todas las vías de saber de parientes y amigos que estaba involucrados en el inesperado acontecimento. En el accidente fallecieron Jesús Rijo, Ruth Esther Varcaso, Melisa Edilys Castro, Núñez, Feliz Martínez, Juan Morrillo, José Marte De la Rosa, Francis Paulino Santana, José Luis Paredes, Domingo Donastorg, Andy José Reyes, Juan Esteban Ruiz. Las autoridades locales explicaron que los heridos con los que han hecho contacto fueron 53, aunque la cifra puede ser mayor, porque algunos afectados se fueron por medios no oficiales en busca de ayuda. Algunos de heridos identificados hasta ahora son: Ángel Luis León, Roberto Ramírez, Dinardi Orgando, Miguel Ángel de la Cruz, Roni Alberto Espiritusanto, Wildin Joseph Javier, Adrián David Corder, Manuel Mercedes, Julio Lachapell, Altagracia López, Rafael Alexander, Gabriel Rosario Gustavo Peralta, David José Contreras, Yeylin Iliana Bautista, Dominga Vásquez, Leidy Campo, Roberto Juan José, Juanchi Peña, Yesenia Farías, Marcos Fernando Villavicencio, Clemente Vásquez, Bernardo Ramírez, José Berroa Paredes, Claudina Denis Guerrero, Emilio Eusebio, Seneda Orgando, Wendi Peigne, Víctor Benítez y Esmerlin Rodríguez. Mientras que en el hospital Ramón de Lara de las Fuerzas Armadas se encuentran en estado crítico los choferes de los vehículos accidentados, Leonardo Castro Arias, de la Monumental y Manuel Martínez, de Altours. A Martínez le apuntaron una de las piernas, ya que junto a su colega y otra persona todavía no identificada fueron quienes quedaron atrapados y fueron sacados de último por los bomberos de Punta Cana, que usaron cierras para extraerlos desde dentro de los metales, para luego ser llevados en helicópteros hacia Santo Domingo. Otros tres heridos fueron ubicados en la tarde del jueves en el Centro Médico Punta Cana, dos mujeres embarazadas en el Centro Médico Libertad de Higüey y un afectado en la clínica doctor Canela, en la ciudad de La Romana, pero no se ofrecieron los nombres. La mayor parte de los heridos fueron atendidos en la clínica doctor Cedano de este municipio, cuyo director explicó que vieron unas 42 personas, de las cuales todavía permanecen en centro 24. Cedano informó que dos pacientes se encuentran con ventilación artificial, pero que los demás están estables, aunque algunos están pendientes de ir a cirugías. Miembros de los cuerpos de bomberos de Higüey y Punta Cana, paramédicos del Centro Regional de Ambulancias de aquí fueron quienes asistieron a los involucrados en el aparatoso accidente. Los heridos empezaron a llegar a los centros de salud de Higüey hora y media después del choque debido al gran taponamiento que se produjo en la vía, porque a la hora del choque es que transitan hacia los hoteles de Punta Cana la mayor cantidad parte vehículos que cargan los empleados. La asistencia médica fue afectada también por la imprudencia de personas, que a pesar de las advertencias para que despejaran las vías seguían su ruta, impidiendo que las ambulancias se desplazaran con mayor facilidad. Cuando las ambulancias llegaban con heridos a  las clínicas una multitud con celulares en manos entorpecía las labores de emergencias. Entre las ambulancias de trabajaron en el traslado de los heridos estuvieron las del Grupo Punta Cana, la de los bomberos de Higüey y Punta Cana, las de diputado Guido Cabrera, las de Salud Pública y otras del sector privado. Una ambulancia de la junta distrital de la Otra Banda con cinco pacientes graves se quedó por falta de combustible, lo que obligó que los heridos tuvieran que se movilizados en otros vehículos. Algunos heridos fueron sacados en motores hacia los centros de salud, porque el tapón de más de 15 kilómetros dificultaba el acceso al lugar de la tragedia.",2015-11-27 12:00:00,"Once muertos y 53 heridos en choque entre autobuses transporte turístico","http://www.diariolibre.com/noticias/sucesos/once-muertos-y-53-heridos-en-choque-entre-autobuses-transporte-turistico-IY2001659"
"939","MOSCÚ. El Gobierno ruso adoptará medidas económicas y humanitarias contra Turquía por su “acto de agresión”, el derribo en la frontera con Siria de un bombardero ruso Su-24, anunció hoy el primer ministro, Dmitri Medvédev. “Hemos debatido este asunto con el presidente (Vladímir Putin). Como resultado, el Gobierno ha recibido la orden de elaborar un paquete de medidas de respuesta en el ámbito económico y humanitario ante el acto de agresión”, dijo Medvédev a medios locales. Medvédev explicó que existe una ley de “medidas especiales” a la que se puede recurrir en situaciones similares cuyo objetivo es “garantizar la seguridad” de Rusia. “Esto es, sin lugar a dudas, un acto de agresión contra nuestro país por parte de Turquía, nuestro vecino y además miembro de la Alianza Atlántica”, indicó. Entre otras cosas, Medvédev propuso “suspender las negociaciones sobre un acuerdo para un régimen de preferencias en materia de servicios e inversiones con Turquía”. “Estos acuerdos, estos proyectos de inversión, pueden ser congelados o simplemente suspendidos”, agregó. Además, dejó entrever que Putin podría emitir en breve un decreto que debería ser aprobado por el Ejecutivo y que introduciría restricciones o prohibiciones a las actividades de las compañías turcas en territorio ruso. Dicho documento limitaría la exportación a Rusia de productos, incluido alimentos, de compañías turcas. Medvédev aseguró que dichas medidas podrían representar la congelación de programas de cooperación económica y la limitación de transacciones financieras, operaciones de comercio exterior y el aumento de los aranceles. No descartó que se adopten medidas contra el sector turístico -Turquía es el segundo destino para los turistas rusos- y el transporte, incluido el tránsito. Putin exigió hoy a Turquía disculpas y castigo a los responsables del derribo el martes del Su-24 que participaba en una misión antiterrorista en Siria. “Da la impresión de que el Gobierno turco, conscientemente, lleva las relaciones ruso-turcas a un atolladero. Lo lamentamos”, expresó. Por su parte, el portavoz del Kremlin, Dmitri Peskov, reconoció que el incidente ha causado un “daño bastante devastador” a las relaciones ruso-turcas, que “será difícil de restañar”. “Se trata de un incidente demasiado grave, con consecuencias muy graves e inevitables”, enfatizó. Peskov declaró que la cumbre entre Putin y el presidente de Turquía, Recep Tayyip Erdogan, programada para mediados de diciembre próximo en la ciudad rusa de San Petersburgo “de momento no se ha cancelado oficialmente”.",2015-11-26 06:58:00,"Rusia adoptará medidas económicas contra Turquía por su “acto de agresión”","http://www.diariolibre.com/mundo/rusia-adoptara-medidas-economicas-contra-turquia-por-su-acto-de-agresion-EY2001699"
"940","La Altagracia. Los fallecidos en el accidente que se produjo la mañana de este jueves entre dos autobuses en la carretera Verón-Punta Cana ascendieron a once, mientras los heridos hasta ahora son 40 personas. Las autoridades identificaron los fallecidos como: Jesús Rijo, Ruth Esther Varcaso, Melisa edilys Castro, Núñez, Feliz Martínez,  Juan Morrillo, José Marte De la Rosa, Francis Paulino Santana, José Luis Paredes, Domingo Donastorg, Andy José Reyes, Juan Esteban Ruiz. Se encuentran en la Morgue del hospital Nuestra Señora Altagracia, en el municipio de Higüey. Mientras los heridos identificados hasta ahora son: Ángel Luis León, Roberto Ramírez, Dinardi Orgando, Miguel Ángel de la Cruz, Roni Alberto Espiritusanto, Wildin Joseph Javier, Adrián David Corder, Manuel Mercedes, Julio Lachapell, Altagracia López, Rafael Alexander, Gabriel Rosario Gustavo Peralta, David José Contreras, Yeylin Iliana Bautista, Dominga Vásquez, Leidy Campo, Roberto Juan José, Juanchi Peña, Yesenia Farías, Marcos Fernando Villavisención, Clemonte Vásquez, Bernardo Ramírez, Jose Beroar Paredes, Claudina Denis Guerrero, Emilio Eusebio, Seneda Orgando, Wendi Peigne, Víctor Benítez y Esmerlin Rodríguez.",2015-11-26 04:31:00,"Ascienden a 11 los fallecidos en accidente entre autobuses en carretera Verón-Punta Cana","http://www.diariolibre.com/noticias/sucesos/ascienden-a-11-los-fallecidos-en-accidente-entre-autobuses-en-carretera-veron-punta-cana-AX2000156"
"941","SANTO DOMINGO. David Ortiz anunció este jueves la celebración de la octava edición del “Clásico de Golf de Celebridades” del 3 al 6 de diciembre en el hotel Sanctuary de Cap Cana;  cuyos fondos  recaudados  beneficiaran los programas del Fondo para la Niñez David Ortiz. El Clásico reunirá nuevamente a reconocidas celebridades del deporte y del arte,   quienes   prestarán   su   colaboración   al   participar   en el torneo que tendrá como escenario el campo de golf Punta Espada. Así lo hizo saber Ortiz en un encuentro con la prensa celebrado en la oficina central del Banco de Reservas en la que informó que los recursos que se generen serán destinados a las obras sociales que desarrollan en la República Dominicana y en Nueva Inglaterra. El Big Papi dijo que el evento se hará posible gracias  al   patrocinio de Presidente, Johnnie Walker, Banreservas, Barceló, 360/Heaven, Metro Group, Hyundai/Magna Motors, Mercasid, Vinos Ramón Bilbao y Cigarros Ambar. De los invitados Para esta ocasión está confirmada la participación de: Josh Donaldson, MVP de la Liga  Americana,  Pedro   Martínez, George Bell, Troy   Brown, Miguel Cabrera, Sway Calloway, Jonathan Coachman, Nelson Cruz, Jenny Dell, Eric Dickerson, Octavio Dotel, Eliza Dushku, Andrés Galarraga, Richard “Rip” Hamilton, Adam  Jones, Tina   Knowles, Barry   Larkin, Steve   Levy, Ray Lewis, Anthony Mackie, Omar   Miller, Jonathan Papelbon, Mekhi Phifer, Plácido Polanco, Hanley Ramírez, Jim Rice, Craig Sager, Gary Sheffield, Lawrence Taylor, The-Dream, Ming Tsai, Glynn Turman, Heidi Watney, Josh Wolf, entre otros. “Agradezco el apoyo que hemos recibido de parte de las figuras que nos acompañan en el evento, así como también del gran apoyo que hemos recibido de parte de nuestros patrocinadores”, dijo el bateador designado de los Medias Rojas de Boston. “Es un momento importante para la fundación, tenemos el interés de poder aumentar el número de cirugías, este año se hicieron 70 de corazón en CEDIMAT. La  finalidad de este evento es ayudar a los niños con enfermedad de corazón aquí en mi país y a los niños con enfermedades críticas en el área de Nueva Inglaterra”, dijo. Hasta la fecha, el Clásico de Golf de Celebridades David Ortiz ha recaudado US$1.250.000 recursos destinados para mejorar la salud de niñas y niños de recursos limitados.",2015-11-26 12:45:00,"David Ortiz anuncia la octava edición del “Clásico de Golf de Celebridades","http://www.diariolibre.com/deportes/beisbol/david-ortiz-anuncia-la-octava-edicion-del-clasico-de-golf-de-celebridades-CB1993747"
"942","CARACAS. Un dirigente opositor venezolano fue asesinado ayer de un disparo durante un acto de campaña en el que participaba también Lilian Tintori, esposa del líder de Voluntad Popular, Leopoldo López, en el poblado de Altagracia de Orituco, en el centro de Venezuela, según fuentes del partido. El joven identificado como Luis Manuel Díaz, secretario del partido Acción Democrática (AD) en esa localidad, fue asesinado alrededor de las 19.30 hora local (00.00 GMT) “por disparo (de) arma de fuego”, informó el secretario general de dicho partido opositor, Henry Ramos Allup, a través de la red social Twitter. Ramos aseguró que los disparos fueron hechos desde un vehículo “por bandas armadas” que, afirmó, forman parte del gobernante Partido Socialista Unido de Venezuela (PSUV), aunque aún no hay información de las autoridades al respecto. El dirigente opositor aseveró en otro mensaje en la red social que la violencia por parte de “bandas armadas y pandillas” del PSUV en contra de militantes, candidatos y actos opositores está “aumentando”. El hecho ocurrió durante un mitin de campaña de la plataforma opositora Mesa de la Unidad Democrática (MUD) en Altagracia de Orituco, en el estado Guarico, en la que participaban los candidatos de la alianza opositora acompañados de Tintori, esposa de López, dirigente opositor condenado a casi 14 años de prisión. La oposición ha denunciado durante los últimos días al menos tres ataques durante los actos de campaña de los candidatos a las legislativas y dirigentes de la coalición opositora, varios de ellos con armas de fuego. El pasado domingo el candidato opositor Miguel Pizarro denunció que encapuchados que, dijo, vestían una indumentaria alusiva al chavismo, dispararon al aire con armas largas de fuego para impedir el paso de la caravana opositora que hacía campaña electoral en un sector popular en el este de Caracas. Henrique Capriles, excandidato presidencial y gobernador del céntrico estado Miranda, denunció hace dos semanas un ataque en la localidad de Yare en su contra cometido por un grupo de personas encabezadas por el alcalde de esa localidad, el chavista Saúl Yánez. Según el líder opositor, el alcalde oficialista y “un minúsculo” grupo le recibió “pistola en mano disparando” para impedirle que entrara al poblado que forma parte del estado Miranda. El chavismo ha desestimado las denuncias y ha negado la responsabilidad de estos ataques. CARACAS. La Unasur, que mantiene una misión de observación en Venezuela, rechazó hoy de forma “enérgica” la muerte del opositor Luis Manuel Díaz, secretario general del partido Acción Democrática (AD) en Altagracia de Orituco, por un disparo en un acto de campaña electoral en el centro del país. La Misión electoral de la Unión de Naciones Suramericanas (Unasur), instalada en Venezuela para las elecciones del 6 de diciembre, “al tomar conocimiento de la lamentable muerte de Luis Manuel Díaz expresa su más enérgico rechazo a todo tipo de violencia que pueda afectar el desarrollo normal del proceso electoral”, señala un comunicado publicado en su cuenta en Twitter. El organismo hizo también un llamado a las autoridades venezolanas para que realicen “una exhaustiva investigación” de este hecho, “con la finalidad de evitar la impunidad frente a este suceso”. El bloque suramericano instó “vehementemente” a “todos los sectores políticos para contribuir al mantenimiento de un clima de paz y armonía en la campaña electoral”.",2015-11-26 11:01:00,"Asesinan de un disparo a opositor venezolano en acto de campaña","http://www.diariolibre.com/mundo/latinoamerica/asesinan-de-un-disparo-a-opositor-venezolano-en-acto-de-campana-BA1992571"
"943","SANTO DOMINGO. Aumentó a nueve el número de fallecidos en la colisión de dos autobuses en “La recta de Leonel Taveras” de la carretera Verón-Higüey, siete hombres y dos mujeres, informó la Autoridad Metropolitana del Transporte (AMET), institución que dio a conocer también de 39 heridos. De los muertos solo se ha identificado a Andy de La Paz, mientras que de los heridos a Julio Alberto Lachapell Matos, 22 años, y quien trabaja en la disco Coco Bongo; Ángel Luis León,  de 26 años, Adelin Mercedes y Miguel José Ruiz, 21. Los dos autobuses, de las compañías La Monumental y Altour, transportaban empleados de un hotel en Higüey y de la  discoteca Coco Bongo. Curiosos impiden socorrer heridos Los curiosos que se detuvieron a ver el accidente, muchos de los cuales aprovecharon para tirar fotos, obstaculizaron que miembros del Cuerpo de Bomberos y de la Defensa Civil auxiliaran a los heridos, además de dificultar el tránsito de los vehículos. Una ambulancia de la Otra Banda con cinco heridos se paró por falta de combustible y recibió ayuda de conductores de otros vehículos, que pudieron llevarlos al centro Cedano, en Higüey. Allí también fueron trasladados otros heridos cuya cantidad no ha sido precisada.La misma tragedia de hace un año El 16 de octubre del pasado año 2014 también fallecieron ocho personas y 17 resultaron heridos en el mismo tramo conocido como “La recta de Leonel Taveras”. Todos empleados de un hotel. En ese entonces, el accidente se produjo entre un camión y un autobús que transportaba empleados del hotel Dreams, en Cabeza de Toro. La tragedia se atribuyó días después a exceso de velocidad y al desorden y el caos que impera en el tránsito en la zona turística Verón-Punta Cana.",2015-11-26 09:43:00,"Aumenta a nueve el número de fallecidos en accidente carretera Verón-Higüey","http://www.diariolibre.com/noticias/sucesos/aumenta-a-nueve-el-numero-de-fallecidos-en-accidente-carretera-veron-higuey-BY1991344"
